well,n_regions,margin,stitch,tail_frac,matched,full_identity,pident,dll_matched
B06,8,0.02,wmax,0.6,618,71.11622554660529,90.616,781
B06,8,0.02,wmax,0.7,630,72.49712313003452,92.511,781
B06,8,0.02,wmax,0.8,632,72.72727272727273,92.941,781
B06,8,0.02,wmax,0.9,651,74.91369390103567,92.079,781
B08,6,0.0,vote,0.6,634,74.76415094339623,94.345,738
B08,6,0.0,vote,0.7,642,75.70754716981132,95.536,738
B08,6,0.0,vote,0.8,647,76.29716981132076,95.569,738
B08,6,0.0,vote,0.9,664,78.30188679245283,94.993,738
B08,6,0.0,conf,0.6,634,74.76415094339623,94.345,738
B08,6,0.0,conf,0.7,642,75.70754716981132,95.536,738
B08,6,0.0,conf,0.8,647,76.29716981132076,95.569,738
B08,6,0.0,conf,0.9,664,78.30188679245283,94.993,738
B08,6,0.0,wmax,0.6,634,74.76415094339623,94.345,738
B08,6,0.0,wmax,0.7,642,75.70754716981132,95.536,738
B08,6,0.0,wmax,0.8,647,76.29716981132076,95.569,738
B08,6,0.0,wmax,0.9,664,78.30188679245283,94.993,738
B08,6,0.02,vote,0.6,634,74.76415094339623,94.345,738
B08,6,0.02,vote,0.7,640,75.47169811320755,95.238,738
B08,6,0.02,vote,0.8,645,76.06132075471699,95.273,738
B08,6,0.02,vote,0.9,662,78.06603773584905,94.707,738
B08,6,0.02,conf,0.6,633,74.64622641509433,94.196,738
B08,6,0.02,conf,0.7,641,75.58962264150944,95.387,738
B08,6,0.02,conf,0.8,646,76.17924528301887,95.421,738
B08,6,0.02,conf,0.9,663,78.18396226415095,94.85,738
B08,6,0.02,wmax,0.6,633,74.64622641509433,94.196,738
B08,6,0.02,wmax,0.7,641,75.58962264150944,95.387,738
B08,6,0.02,wmax,0.8,646,76.17924528301887,95.421,738
B08,6,0.02,wmax,0.9,663,78.18396226415095,94.85,738
B08,8,0.0,vote,0.6,644,75.94339622641509,93.741,738
B08,8,0.0,vote,0.7,651,76.76886792452831,94.76,738
B08,8,0.0,vote,0.8,660,77.83018867924528,96.21,738
B08,8,0.0,vote,0.9,680,80.18867924528301,95.91,738
B08,8,0.0,conf,0.6,644,75.94339622641509,93.741,738
B08,8,0.0,conf,0.7,651,76.76886792452831,94.76,738
B08,8,0.0,conf,0.8,660,77.83018867924528,96.21,738
B08,8,0.0,conf,0.9,680,80.18867924528301,95.91,738
B08,8,0.0,wmax,0.6,644,75.94339622641509,93.741,738
B08,8,0.0,wmax,0.7,651,76.76886792452831,94.76,738
B08,8,0.0,wmax,0.8,660,77.83018867924528,96.21,738
B08,8,0.0,wmax,0.9,680,80.18867924528301,95.91,738
B08,8,0.02,vote,0.6,644,75.94339622641509,93.741,738
B08,8,0.02,vote,0.7,650,76.65094339622641,94.614,738
B08,8,0.02,vote,0.8,659,77.7122641509434,96.064,738
B08,8,0.02,vote,0.9,679,80.07075471698113,95.769,738
B08,8,0.02,conf,0.6,644,75.94339622641509,93.741,738
B08,8,0.02,conf,0.7,650,76.65094339622641,94.614,738
B08,8,0.02,conf,0.8,659,77.7122641509434,96.064,738
B08,8,0.02,conf,0.9,678,79.95283018867924,95.628,738
B08,8,0.02,wmax,0.6,644,75.94339622641509,93.741,738
B08,8,0.02,wmax,0.7,650,76.65094339622641,94.614,738
B08,8,0.02,wmax,0.8,659,77.7122641509434,96.064,738
B08,8,0.02,wmax,0.9,678,79.95283018867924,95.628,738
B10,6,0.0,vote,0.6,696,81.0244470314319,96.133,748
B10,6,0.0,vote,0.7,700,81.49010477299186,96.685,748
B10,6,0.0,vote,0.8,702,81.72293364377182,96.961,748
B10,6,0.0,vote,0.9,728,84.74970896391153,96.937,748
B10,6,0.0,conf,0.6,696,81.0244470314319,96.133,748
B10,6,0.0,conf,0.7,700,81.49010477299186,96.685,748
B10,6,0.0,conf,0.8,702,81.72293364377182,96.961,748
B10,6,0.0,conf,0.9,728,84.74970896391153,96.937,748
B10,6,0.0,wmax,0.6,696,81.0244470314319,96.133,748
B10,6,0.0,wmax,0.7,700,81.49010477299186,96.685,748
B10,6,0.0,wmax,0.8,702,81.72293364377182,96.961,748
B10,6,0.0,wmax,0.9,728,84.74970896391153,96.937,748
B10,6,0.02,vote,0.6,697,81.14086146682189,96.271,748
B10,6,0.02,vote,0.7,701,81.60651920838184,96.823,748
B10,6,0.02,vote,0.8,703,81.83934807916182,97.099,748
B10,6,0.02,vote,0.9,728,84.74970896391153,96.937,748
B10,6,0.02,conf,0.6,697,81.14086146682189,96.271,748
B10,6,0.02,conf,0.7,701,81.60651920838184,96.823,748
B10,6,0.02,conf,0.8,703,81.83934807916182,97.099,748
B10,6,0.02,conf,0.9,728,84.74970896391153,96.937,748
B10,6,0.02,wmax,0.6,697,81.14086146682189,96.271,748
B10,6,0.02,wmax,0.7,701,81.60651920838184,96.823,748
B10,6,0.02,wmax,0.8,703,81.83934807916182,97.099,748
B10,6,0.02,wmax,0.9,728,84.74970896391153,96.937,748
B10,8,0.0,vote,0.6,711,82.77066356228173,94.548,748
B10,8,0.0,vote,0.7,717,83.46915017462165,95.346,748
B10,8,0.0,vote,0.8,723,84.16763678696158,96.144,748
B10,8,0.0,vote,0.9,731,85.09895227008148,97.337,748
B10,8,0.0,conf,0.6,711,82.77066356228173,94.548,748
B10,8,0.0,conf,0.7,717,83.46915017462165,95.346,748
B10,8,0.0,conf,0.8,723,84.16763678696158,96.144,748
B10,8,0.0,conf,0.9,731,85.09895227008148,97.337,748
B10,8,0.0,wmax,0.6,711,82.77066356228173,94.548,748
B10,8,0.0,wmax,0.7,717,83.46915017462165,95.346,748
B10,8,0.0,wmax,0.8,723,84.16763678696158,96.144,748
B10,8,0.0,wmax,0.9,731,85.09895227008148,97.337,748
B10,8,0.02,vote,0.6,710,82.65424912689174,94.415,748
B10,8,0.02,vote,0.7,717,83.46915017462165,95.346,748
B10,8,0.02,vote,0.8,723,84.16763678696158,96.144,748
B10,8,0.02,vote,0.9,732,85.21536670547148,97.47,748
B10,8,0.02,conf,0.6,711,82.77066356228173,94.548,748
B10,8,0.02,conf,0.7,718,83.58556461001164,95.479,748
B10,8,0.02,conf,0.8,724,84.28405122235156,96.277,748
B10,8,0.02,conf,0.9,733,85.33178114086147,97.603,748
B10,8,0.02,wmax,0.6,711,82.77066356228173,94.548,748
B10,8,0.02,wmax,0.7,718,83.58556461001164,95.479,748
B10,8,0.02,wmax,0.8,724,84.28405122235156,96.277,748
B10,8,0.02,wmax,0.9,733,85.33178114086147,97.603,748
B12,6,0.0,vote,0.6,652,75.990675990676,94.211,765
B12,6,0.0,vote,0.7,660,76.92307692307692,95.369,765
B12,6,0.0,vote,0.8,662,77.15617715617715,95.797,765
B12,6,0.0,vote,0.9,690,80.41958041958041,95.694,765
B12,6,0.0,conf,0.6,652,75.990675990676,94.211,765
B12,6,0.0,conf,0.7,660,76.92307692307692,95.369,765
B12,6,0.0,conf,0.8,662,77.15617715617715,95.797,765
B12,6,0.0,conf,0.9,690,80.41958041958041,95.694,765
B12,6,0.0,wmax,0.6,652,75.990675990676,94.211,765
B12,6,0.0,wmax,0.7,660,76.92307692307692,95.369,765
B12,6,0.0,wmax,0.8,662,77.15617715617715,95.797,765
B12,6,0.0,wmax,0.9,690,80.41958041958041,95.694,765
B12,6,0.02,vote,0.6,655,76.34032634032634,94.645,765
B12,6,0.02,vote,0.7,662,77.15617715617715,95.658,765
B12,6,0.02,vote,0.8,664,77.3892773892774,96.087,765
B12,6,0.02,vote,0.9,693,80.76923076923077,95.978,765
B12,6,0.02,conf,0.6,653,76.10722610722611,94.356,765
B12,6,0.02,conf,0.7,661,77.03962703962704,95.514,765
B12,6,0.02,conf,0.8,663,77.27272727272727,95.942,765
B12,6,0.02,conf,0.9,695,81.002331002331,95.724,765
B12,6,0.02,wmax,0.6,653,76.10722610722611,94.356,765
B12,6,0.02,wmax,0.7,661,77.03962703962704,95.514,765
B12,6,0.02,wmax,0.8,663,77.27272727272727,95.942,765
B12,6,0.02,wmax,0.9,695,81.002331002331,95.724,765
B12,8,0.0,vote,0.6,705,82.16783216783217,93.867,765
B12,8,0.0,vote,0.7,706,82.28438228438229,94.0,765
B12,8,0.0,vote,0.8,711,82.86713286713287,94.667,765
B12,8,0.0,vote,0.9,709,82.63403263403264,95.676,765
B12,8,0.0,conf,0.6,705,82.16783216783217,93.867,765
B12,8,0.0,conf,0.7,706,82.28438228438229,94.0,765
B12,8,0.0,conf,0.8,711,82.86713286713287,94.667,765
B12,8,0.0,conf,0.9,709,82.63403263403264,95.676,765
B12,8,0.0,wmax,0.6,705,82.16783216783217,93.867,765
B12,8,0.0,wmax,0.7,706,82.28438228438229,94.0,765
B12,8,0.0,wmax,0.8,711,82.86713286713287,94.667,765
B12,8,0.0,wmax,0.9,709,82.63403263403264,95.676,765
B12,8,0.02,vote,0.6,707,82.4009324009324,94.133,765
B12,8,0.02,vote,0.7,708,82.51748251748252,94.267,765
B12,8,0.02,vote,0.8,712,82.98368298368298,94.927,765
B12,8,0.02,vote,0.9,711,82.86713286713287,95.946,765
B12,8,0.02,conf,0.6,707,82.4009324009324,94.133,765
B12,8,0.02,conf,0.7,708,82.51748251748252,94.267,765
B12,8,0.02,conf,0.8,713,83.1002331002331,94.933,765
B12,8,0.02,conf,0.9,710,82.75058275058275,95.811,765
B12,8,0.02,wmax,0.6,707,82.4009324009324,94.133,765
B12,8,0.02,wmax,0.7,708,82.51748251748252,94.267,765
B12,8,0.02,wmax,0.8,713,83.1002331002331,94.933,765
B12,8,0.02,wmax,0.9,710,82.75058275058275,95.811,765
C01,6,0.0,vote,0.6,686,81.37603795966785,95.271,726
C01,6,0.0,vote,0.7,691,81.96915776986951,95.967,726
C01,6,0.0,vote,0.8,697,82.68090154211151,96.801,726
C01,6,0.0,vote,0.9,715,84.81613285883749,97.541,726
C01,6,0.0,conf,0.6,686,81.37603795966785,95.271,726
C01,6,0.0,conf,0.7,691,81.96915776986951,95.967,726
C01,6,0.0,conf,0.8,697,82.68090154211151,96.801,726
C01,6,0.0,conf,0.9,715,84.81613285883749,97.541,726
C01,6,0.0,wmax,0.6,686,81.37603795966785,95.271,726
C01,6,0.0,wmax,0.7,691,81.96915776986951,95.967,726
C01,6,0.0,wmax,0.8,697,82.68090154211151,96.801,726
C01,6,0.0,wmax,0.9,715,84.81613285883749,97.541,726
C01,6,0.02,vote,0.6,686,81.37603795966785,95.271,726
C01,6,0.02,vote,0.7,693,82.20640569395017,96.245,726
C01,6,0.02,vote,0.8,699,82.91814946619218,97.079,726
C01,6,0.02,vote,0.9,726,86.12099644128114,97.577,726
C01,6,0.02,conf,0.6,686,81.37603795966785,95.271,726
C01,6,0.02,conf,0.7,693,82.20640569395017,96.245,726
C01,6,0.02,conf,0.8,699,82.91814946619218,97.079,726
C01,6,0.02,conf,0.9,725,86.0023724792408,97.443,726
C01,6,0.02,wmax,0.6,686,81.37603795966785,95.271,726
C01,6,0.02,wmax,0.7,693,82.20640569395017,96.245,726
C01,6,0.02,wmax,0.8,699,82.91814946619218,97.079,726
C01,6,0.02,wmax,0.9,725,86.0023724792408,97.443,726
C01,8,0.0,vote,0.6,697,82.68090154211151,96.537,726
C01,8,0.0,vote,0.7,701,83.15539739027284,97.091,726
C01,8,0.0,vote,0.8,703,83.3926453143535,97.368,726
C01,8,0.0,vote,0.9,718,85.17200474495849,98.087,726
C01,8,0.0,conf,0.6,697,82.68090154211151,96.537,726
C01,8,0.0,conf,0.7,701,83.15539739027284,97.091,726
C01,8,0.0,conf,0.8,703,83.3926453143535,97.368,726
C01,8,0.0,conf,0.9,718,85.17200474495849,98.087,726
C01,8,0.0,wmax,0.6,697,82.68090154211151,96.537,726
C01,8,0.0,wmax,0.7,701,83.15539739027284,97.091,726
C01,8,0.0,wmax,0.8,703,83.3926453143535,97.368,726
C01,8,0.0,wmax,0.9,718,85.17200474495849,98.087,726
C01,8,0.02,vote,0.6,697,82.68090154211151,96.537,726
C01,8,0.02,vote,0.7,701,83.15539739027284,97.091,726
C01,8,0.02,vote,0.8,703,83.3926453143535,97.368,726
C01,8,0.02,vote,0.9,718,85.17200474495849,98.087,726
C01,8,0.02,conf,0.6,698,82.79952550415184,96.676,726
C01,8,0.02,conf,0.7,702,83.27402135231317,97.23,726
C01,8,0.02,conf,0.8,704,83.51126927639383,97.507,726
C01,8,0.02,conf,0.9,719,85.29062870699882,98.224,726
C01,8,0.02,wmax,0.6,698,82.79952550415184,96.676,726
C01,8,0.02,wmax,0.7,702,83.27402135231317,97.23,726
C01,8,0.02,wmax,0.8,704,83.51126927639383,97.507,726
C01,8,0.02,wmax,0.9,719,85.29062870699882,98.224,726
C03,6,0.0,vote,0.6,639,75.08813160987074,93.411,763
C03,6,0.0,vote,0.7,647,76.02820211515863,94.583,763
C03,6,0.0,vote,0.8,648,76.14571092831963,94.729,763
C03,6,0.0,vote,0.9,707,83.07873090481786,92.52,763
C03,6,0.0,conf,0.6,639,75.08813160987074,93.411,763
C03,6,0.0,conf,0.7,647,76.02820211515863,94.583,763
C03,6,0.0,conf,0.8,648,76.14571092831963,94.729,763
C03,6,0.0,conf,0.9,707,83.07873090481786,92.52,763
C03,6,0.0,wmax,0.6,639,75.08813160987074,93.411,763
C03,6,0.0,wmax,0.7,647,76.02820211515863,94.583,763
C03,6,0.0,wmax,0.8,648,76.14571092831963,94.729,763
C03,6,0.0,wmax,0.9,707,83.07873090481786,92.52,763
C03,6,0.02,vote,0.6,642,75.4406580493537,93.851,763
C03,6,0.02,vote,0.7,648,76.14571092831963,94.729,763
C03,6,0.02,vote,0.8,649,76.26321974148061,94.876,763
C03,6,0.02,vote,0.9,709,83.31374853113984,92.782,763
C03,6,0.02,conf,0.6,642,75.4406580493537,93.851,763
C03,6,0.02,conf,0.7,649,76.26321974148061,94.876,763
C03,6,0.02,conf,0.8,650,76.38072855464159,95.022,763
C03,6,0.02,conf,0.9,709,83.31374853113984,92.782,763
C03,6,0.02,wmax,0.6,642,75.4406580493537,93.851,763
C03,6,0.02,wmax,0.7,649,76.26321974148061,94.876,763
C03,6,0.02,wmax,0.8,650,76.38072855464159,95.022,763
C03,6,0.02,wmax,0.9,709,83.31374853113984,92.782,763
C03,8,0.0,vote,0.6,662,77.79083431257344,94.971,763
C03,8,0.0,vote,0.7,670,78.73090481786134,96.121,763
C03,8,0.0,vote,0.8,670,78.73090481786134,96.121,763
C03,8,0.0,vote,0.9,687,80.72855464159812,95.81,763
C03,8,0.0,conf,0.6,662,77.79083431257344,94.971,763
C03,8,0.0,conf,0.7,670,78.73090481786134,96.121,763
C03,8,0.0,conf,0.8,670,78.73090481786134,96.121,763
C03,8,0.0,conf,0.9,687,80.72855464159812,95.81,763
C03,8,0.0,wmax,0.6,662,77.79083431257344,94.971,763
C03,8,0.0,wmax,0.7,670,78.73090481786134,96.121,763
C03,8,0.0,wmax,0.8,670,78.73090481786134,96.121,763
C03,8,0.0,wmax,0.9,687,80.72855464159812,95.81,763
C03,8,0.02,vote,0.6,660,77.55581668625148,94.684,763
C03,8,0.02,vote,0.7,667,78.37837837837837,95.69,763
C03,8,0.02,vote,0.8,667,78.37837837837837,95.69,763
C03,8,0.02,vote,0.9,684,80.37602820211517,95.391,763
C03,8,0.02,conf,0.6,661,77.67332549941246,94.828,763
C03,8,0.02,conf,0.7,668,78.49588719153937,95.833,763
C03,8,0.02,conf,0.8,668,78.49588719153937,95.833,763
C03,8,0.02,conf,0.9,684,80.37602820211517,95.391,763
C03,8,0.02,wmax,0.6,661,77.67332549941246,94.828,763
C03,8,0.02,wmax,0.7,668,78.49588719153937,95.833,763
C03,8,0.02,wmax,0.8,668,78.49588719153937,95.833,763
C03,8,0.02,wmax,0.9,684,80.37602820211517,95.391,763
C05,6,0.0,vote,0.6,685,81.54761904761905,95.938,732
C05,6,0.0,vote,0.7,690,82.14285714285714,96.639,732
C05,6,0.0,vote,0.8,692,82.38095238095238,96.919,732
C05,6,0.0,vote,0.9,698,83.0952380952381,97.759,732
C05,6,0.0,conf,0.6,685,81.54761904761905,95.938,732
C05,6,0.0,conf,0.7,690,82.14285714285714,96.639,732
C05,6,0.0,conf,0.8,692,82.38095238095238,96.919,732
C05,6,0.0,conf,0.9,698,83.0952380952381,97.759,732
C05,6,0.0,wmax,0.6,685,81.54761904761905,95.938,732
C05,6,0.0,wmax,0.7,690,82.14285714285714,96.639,732
C05,6,0.0,wmax,0.8,692,82.38095238095238,96.919,732
C05,6,0.0,wmax,0.9,698,83.0952380952381,97.759,732
C05,6,0.02,vote,0.6,684,81.42857142857143,95.798,732
C05,6,0.02,vote,0.7,689,82.02380952380952,96.499,732
C05,6,0.02,vote,0.8,691,82.26190476190476,96.779,732
C05,6,0.02,vote,0.9,728,86.66666666666667,96.169,732
C05,6,0.02,conf,0.6,684,81.42857142857143,95.798,732
C05,6,0.02,conf,0.7,689,82.02380952380952,96.499,732
C05,6,0.02,conf,0.8,691,82.26190476190476,96.779,732
C05,6,0.02,conf,0.9,728,86.66666666666667,96.169,732
C05,6,0.02,wmax,0.6,684,81.42857142857143,95.798,732
C05,6,0.02,wmax,0.7,689,82.02380952380952,96.499,732
C05,6,0.02,wmax,0.8,691,82.26190476190476,96.779,732
C05,6,0.02,wmax,0.9,728,86.66666666666667,96.169,732
C05,8,0.0,vote,0.6,698,83.0952380952381,94.452,732
C05,8,0.0,vote,0.7,702,83.57142857142857,94.993,732
C05,8,0.0,vote,0.8,704,83.80952380952381,95.264,732
C05,8,0.0,vote,0.9,721,85.83333333333333,95.878,732
C05,8,0.0,conf,0.6,698,83.0952380952381,94.452,732
C05,8,0.0,conf,0.7,702,83.57142857142857,94.993,732
C05,8,0.0,conf,0.8,704,83.80952380952381,95.264,732
C05,8,0.0,conf,0.9,721,85.83333333333333,95.878,732
C05,8,0.0,wmax,0.6,698,83.0952380952381,94.452,732
C05,8,0.0,wmax,0.7,702,83.57142857142857,94.993,732
C05,8,0.0,wmax,0.8,704,83.80952380952381,95.264,732
C05,8,0.0,wmax,0.9,721,85.83333333333333,95.878,732
C05,8,0.02,vote,0.6,700,83.33333333333333,94.723,732
C05,8,0.02,vote,0.7,704,83.80952380952381,95.264,732
C05,8,0.02,vote,0.8,706,84.04761904761905,95.535,732
C05,8,0.02,vote,0.9,723,86.07142857142857,96.144,732
C05,8,0.02,conf,0.6,700,83.33333333333333,94.723,732
C05,8,0.02,conf,0.7,704,83.80952380952381,95.264,732
C05,8,0.02,conf,0.8,706,84.04761904761905,95.535,732
C05,8,0.02,conf,0.9,722,85.95238095238095,96.011,732
C05,8,0.02,wmax,0.6,700,83.33333333333333,94.723,732
C05,8,0.02,wmax,0.7,704,83.80952380952381,95.264,732
C05,8,0.02,wmax,0.8,706,84.04761904761905,95.535,732
C05,8,0.02,wmax,0.9,722,85.95238095238095,96.011,732
C07,6,0.0,vote,0.6,604,68.32579185520362,87.41,783
C07,6,0.0,vote,0.7,604,68.32579185520362,87.283,783
C07,6,0.0,vote,0.8,628,71.04072398190046,87.344,783
C07,6,0.0,vote,0.9,672,76.01809954751131,85.934,783
C07,6,0.0,conf,0.6,604,68.32579185520362,87.41,783
C07,6,0.0,conf,0.7,604,68.32579185520362,87.283,783
C07,6,0.0,conf,0.8,628,71.04072398190046,87.344,783
C07,6,0.0,conf,0.9,672,76.01809954751131,85.934,783
C07,6,0.0,wmax,0.6,604,68.32579185520362,87.41,783
C07,6,0.0,wmax,0.7,604,68.32579185520362,87.283,783
C07,6,0.0,wmax,0.8,628,71.04072398190046,87.344,783
C07,6,0.0,wmax,0.9,672,76.01809954751131,85.934,783
C07,6,0.02,vote,0.6,603,68.21266968325791,87.391,783
C07,6,0.02,vote,0.7,603,68.21266968325791,87.265,783
C07,6,0.02,vote,0.8,627,70.92760180995475,87.326,783
C07,6,0.02,vote,0.9,671,75.90497737556561,85.915,783
C07,6,0.02,conf,0.6,604,68.32579185520362,87.41,783
C07,6,0.02,conf,0.7,603,68.21266968325791,87.265,783
C07,6,0.02,conf,0.8,627,70.92760180995475,87.326,783
C07,6,0.02,conf,0.9,672,76.01809954751131,86.044,783
C07,6,0.02,wmax,0.6,604,68.32579185520362,87.41,783
C07,6,0.02,wmax,0.7,603,68.21266968325791,87.265,783
C07,6,0.02,wmax,0.8,627,70.92760180995475,87.326,783
C07,6,0.02,wmax,0.9,672,76.01809954751131,86.044,783
C07,8,0.0,vote,0.6,669,75.67873303167421,85.006,783
C07,8,0.0,vote,0.7,673,76.13122171945702,85.623,783
C07,8,0.0,vote,0.8,675,76.35746606334841,85.642,783
C07,8,0.0,vote,0.9,709,80.20361990950227,84.79,783
C07,8,0.0,conf,0.6,669,75.67873303167421,85.006,783
C07,8,0.0,conf,0.7,673,76.13122171945702,85.623,783
C07,8,0.0,conf,0.8,675,76.35746606334841,85.642,783
C07,8,0.0,conf,0.9,709,80.20361990950227,84.79,783
C07,8,0.0,wmax,0.6,669,75.67873303167421,85.006,783
C07,8,0.0,wmax,0.7,673,76.13122171945702,85.623,783
C07,8,0.0,wmax,0.8,675,76.35746606334841,85.642,783
C07,8,0.0,wmax,0.9,709,80.20361990950227,84.79,783
C07,8,0.02,vote,0.6,671,75.90497737556561,85.26,783
C07,8,0.02,vote,0.7,673,76.13122171945702,85.623,783
C07,8,0.02,vote,0.8,673,76.13122171945702,85.515,783
C07,8,0.02,vote,0.9,691,78.16742081447964,85.099,783
C07,8,0.02,conf,0.6,672,76.01809954751131,85.388,783
C07,8,0.02,conf,0.7,674,76.24434389140272,85.751,783
C07,8,0.02,conf,0.8,674,76.24434389140272,85.642,783
C07,8,0.02,conf,0.9,693,78.39366515837104,85.345,783
C07,8,0.02,wmax,0.6,672,76.01809954751131,85.388,783
C07,8,0.02,wmax,0.7,674,76.24434389140272,85.751,783
C07,8,0.02,wmax,0.8,674,76.24434389140272,85.642,783
C07,8,0.02,wmax,0.9,693,78.39366515837104,85.345,783
C09,6,0.0,vote,0.6,694,79.40503432494279,95.856,736
C09,6,0.0,vote,0.7,699,79.9771167048055,96.547,736
C09,6,0.0,vote,0.8,706,80.77803203661327,97.514,736
C09,6,0.0,vote,0.9,727,83.18077803203661,97.847,736
C09,6,0.0,conf,0.6,694,79.40503432494279,95.856,736
C09,6,0.0,conf,0.7,699,79.9771167048055,96.547,736
C09,6,0.0,conf,0.8,706,80.77803203661327,97.514,736
C09,6,0.0,conf,0.9,727,83.18077803203661,97.847,736
C09,6,0.0,wmax,0.6,694,79.40503432494279,95.856,736
C09,6,0.0,wmax,0.7,699,79.9771167048055,96.547,736
C09,6,0.0,wmax,0.8,706,80.77803203661327,97.514,736
C09,6,0.0,wmax,0.9,727,83.18077803203661,97.847,736
C09,6,0.02,vote,0.6,693,79.29061784897026,95.718,736
C09,6,0.02,vote,0.7,700,80.09153318077803,96.685,736
C09,6,0.02,vote,0.8,707,80.89244851258582,97.652,736
C09,6,0.02,vote,0.9,732,83.75286041189932,97.73,736
C09,6,0.02,conf,0.6,693,79.29061784897026,95.718,736
C09,6,0.02,conf,0.7,700,80.09153318077803,96.685,736
C09,6,0.02,conf,0.8,707,80.89244851258582,97.652,736
C09,6,0.02,conf,0.9,732,83.75286041189932,97.73,736
C09,6,0.02,wmax,0.6,693,79.29061784897026,95.718,736
C09,6,0.02,wmax,0.7,700,80.09153318077803,96.685,736
C09,6,0.02,wmax,0.8,707,80.89244851258582,97.652,736
C09,6,0.02,wmax,0.9,732,83.75286041189932,97.73,736
C09,8,0.0,vote,0.6,708,81.00686498855835,95.805,736
C09,8,0.0,vote,0.7,711,81.35011441647598,96.211,736
C09,8,0.0,vote,0.8,720,82.37986270022883,97.429,736
C09,8,0.0,vote,0.9,734,83.9816933638444,97.867,736
C09,8,0.0,conf,0.6,708,81.00686498855835,95.805,736
C09,8,0.0,conf,0.7,711,81.35011441647598,96.211,736
C09,8,0.0,conf,0.8,720,82.37986270022883,97.429,736
C09,8,0.0,conf,0.9,734,83.9816933638444,97.867,736
C09,8,0.0,wmax,0.6,708,81.00686498855835,95.805,736
C09,8,0.0,wmax,0.7,711,81.35011441647598,96.211,736
C09,8,0.0,wmax,0.8,720,82.37986270022883,97.429,736
C09,8,0.0,wmax,0.9,734,83.9816933638444,97.867,736
C09,8,0.02,vote,0.6,707,80.89244851258582,95.67,736
C09,8,0.02,vote,0.7,709,81.1212814645309,95.94,736
C09,8,0.02,vote,0.8,718,82.15102974828375,97.158,736
C09,8,0.02,vote,0.9,731,83.63844393592677,97.467,736
C09,8,0.02,conf,0.6,707,80.89244851258582,95.67,736
C09,8,0.02,conf,0.7,709,81.1212814645309,95.94,736
C09,8,0.02,conf,0.8,718,82.15102974828375,97.158,736
C09,8,0.02,conf,0.9,730,83.52402745995424,97.333,736
C09,8,0.02,wmax,0.6,707,80.89244851258582,95.67,736
C09,8,0.02,wmax,0.7,709,81.1212814645309,95.94,736
C09,8,0.02,wmax,0.8,718,82.15102974828375,97.158,736
C09,8,0.02,wmax,0.9,730,83.52402745995424,97.333,736
C11,6,0.0,vote,0.6,656,74.88584474885845,93.05,769
C11,6,0.0,vote,0.7,663,75.68493150684931,94.176,769
C11,6,0.0,vote,0.8,667,76.14155251141553,94.879,769
C11,6,0.0,vote,0.9,674,76.94063926940639,94.93,769
C11,6,0.0,conf,0.6,656,74.88584474885845,93.05,769
C11,6,0.0,conf,0.7,663,75.68493150684931,94.176,769
C11,6,0.0,conf,0.8,667,76.14155251141553,94.879,769
C11,6,0.0,conf,0.9,674,76.94063926940639,94.93,769
C11,6,0.0,wmax,0.6,656,74.88584474885845,93.05,769
C11,6,0.0,wmax,0.7,663,75.68493150684931,94.176,769
C11,6,0.0,wmax,0.8,667,76.14155251141553,94.879,769
C11,6,0.0,wmax,0.9,674,76.94063926940639,94.93,769
C11,6,0.02,vote,0.6,653,74.54337899543378,92.624,769
C11,6,0.02,vote,0.7,659,75.22831050228311,93.608,769
C11,6,0.02,vote,0.8,663,75.68493150684931,94.31,769
C11,6,0.02,vote,0.9,670,76.48401826484019,94.366,769
C11,6,0.02,conf,0.6,654,74.65753424657534,92.766,769
C11,6,0.02,conf,0.7,660,75.34246575342466,93.75,769
C11,6,0.02,conf,0.8,664,75.79908675799086,94.452,769
C11,6,0.02,conf,0.9,671,76.59817351598174,94.507,769
C11,6,0.02,wmax,0.6,654,74.65753424657534,92.766,769
C11,6,0.02,wmax,0.7,660,75.34246575342466,93.75,769
C11,6,0.02,wmax,0.8,664,75.79908675799086,94.452,769
C11,6,0.02,wmax,0.9,671,76.59817351598174,94.507,769
C11,8,0.0,vote,0.6,665,75.91324200913242,93.268,769
C11,8,0.0,vote,0.7,675,77.05479452054794,94.67,769
C11,8,0.0,vote,0.8,684,78.08219178082192,95.798,769
C11,8,0.0,vote,0.9,687,78.42465753424658,95.816,769
C11,8,0.0,conf,0.6,665,75.91324200913242,93.268,769
C11,8,0.0,conf,0.7,675,77.05479452054794,94.67,769
C11,8,0.0,conf,0.8,684,78.08219178082192,95.798,769
C11,8,0.0,conf,0.9,687,78.42465753424658,95.816,769
C11,8,0.0,wmax,0.6,665,75.91324200913242,93.268,769
C11,8,0.0,wmax,0.7,675,77.05479452054794,94.67,769
C11,8,0.0,wmax,0.8,684,78.08219178082192,95.798,769
C11,8,0.0,wmax,0.9,687,78.42465753424658,95.816,769
C11,8,0.02,vote,0.6,666,76.02739726027397,93.408,769
C11,8,0.02,vote,0.7,674,76.94063926940639,94.53,769
C11,8,0.02,vote,0.8,681,77.73972602739725,95.378,769
C11,8,0.02,vote,0.9,669,76.36986301369863,96.259,769
C11,8,0.02,conf,0.6,665,75.91324200913242,93.268,769
C11,8,0.02,conf,0.7,673,76.82648401826484,94.39,769
C11,8,0.02,conf,0.8,682,77.85388127853881,95.518,769
C11,8,0.02,conf,0.9,677,77.28310502283105,96.028,769
